date,country,lat,long,type,cases,uid,iso2,iso3,code3,combined_key,population,continent_name,continent_code
8/22/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/23/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/24/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/25/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/26/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/27/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/28/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/29/2020,Burundi,-3.3731,29.9189,confirmed,12,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/30/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
8/31/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/1/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/2/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/3/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/4/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/5/2020,Burundi,-3.3731,29.9189,confirmed,9,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/6/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/7/2020,Burundi,-3.3731,29.9189,confirmed,4,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/8/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/9/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/10/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/11/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/12/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/13/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/14/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/15/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/16/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/17/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/18/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/19/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/20/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/21/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/22/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/23/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/24/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/25/2020,Burundi,-3.3731,29.9189,confirmed,6,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/26/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/27/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/28/2020,Burundi,-3.3731,29.9189,confirmed,17,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/29/2020,Burundi,-3.3731,29.9189,confirmed,4,108,BI,BDI,108,Burundi,11890781,Africa,AF
9/30/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/1/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/2/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/3/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/4/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/5/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/6/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/7/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/8/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/9/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/10/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/11/2020,Burundi,-3.3731,29.9189,confirmed,7,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/12/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/13/2020,Burundi,-3.3731,29.9189,confirmed,4,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/14/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/15/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/16/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/17/2020,Burundi,-3.3731,29.9189,confirmed,5,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/18/2020,Burundi,-3.3731,29.9189,confirmed,6,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/19/2020,Burundi,-3.3731,29.9189,confirmed,7,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/20/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/21/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/22/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/23/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/24/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/25/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/26/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/27/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/28/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/29/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/30/2020,Burundi,-3.3731,29.9189,confirmed,22,108,BI,BDI,108,Burundi,11890781,Africa,AF
10/31/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/1/2020,Burundi,-3.3731,29.9189,confirmed,4,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/2/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/3/2020,Burundi,-3.3731,29.9189,confirmed,8,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/4/2020,Burundi,-3.3731,29.9189,confirmed,9,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/5/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/6/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/7/2020,Burundi,-3.3731,29.9189,confirmed,6,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/8/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/9/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/10/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/11/2020,Burundi,-3.3731,29.9189,confirmed,5,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/12/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/13/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/14/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/15/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/16/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/17/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/18/2020,Burundi,-3.3731,29.9189,confirmed,10,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/19/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/20/2020,Burundi,-3.3731,29.9189,confirmed,8,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/21/2020,Burundi,-3.3731,29.9189,confirmed,7,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/22/2020,Burundi,-3.3731,29.9189,confirmed,6,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/23/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/24/2020,Burundi,-3.3731,29.9189,confirmed,9,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/25/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/26/2020,Burundi,-3.3731,29.9189,confirmed,4,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/27/2020,Burundi,-3.3731,29.9189,confirmed,4,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/28/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/29/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
11/30/2020,Burundi,-3.3731,29.9189,confirmed,7,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/1/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/2/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/3/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/4/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/5/2020,Burundi,-3.3731,29.9189,confirmed,2,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/6/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/7/2020,Burundi,-3.3731,29.9189,confirmed,4,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/8/2020,Burundi,-3.3731,29.9189,confirmed,18,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/9/2020,Burundi,-3.3731,29.9189,confirmed,4,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/10/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/11/2020,Burundi,-3.3731,29.9189,confirmed,3,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/12/2020,Burundi,-3.3731,29.9189,confirmed,5,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/13/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/14/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/15/2020,Burundi,-3.3731,29.9189,confirmed,6,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/16/2020,Burundi,-3.3731,29.9189,confirmed,6,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/17/2020,Burundi,-3.3731,29.9189,confirmed,10,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/18/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/19/2020,Burundi,-3.3731,29.9189,confirmed,10,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/20/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/21/2020,Burundi,-3.3731,29.9189,confirmed,1,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/22/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/23/2020,Burundi,-3.3731,29.9189,confirmed,11,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/24/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/25/2020,Burundi,-3.3731,29.9189,confirmed,13,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/26/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/27/2020,Burundi,-3.3731,29.9189,confirmed,18,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/28/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/29/2020,Burundi,-3.3731,29.9189,confirmed,5,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/30/2020,Burundi,-3.3731,29.9189,confirmed,0,108,BI,BDI,108,Burundi,11890781,Africa,AF
12/31/2020,Burundi,-3.3731,29.9189,confirmed,9,108,BI,BDI,108,Burundi,11890781,Africa,AF
1/22/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/23/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/24/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/25/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/26/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/27/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/28/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/29/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/30/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
1/31/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/1/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/2/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/3/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/4/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/5/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/6/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/7/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/8/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/9/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/10/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/11/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/12/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/13/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/14/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/15/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/16/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/17/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/18/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/19/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/20/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/21/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/22/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/23/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/24/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/25/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/26/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/27/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/28/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
2/29/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/1/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/2/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/3/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/4/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/5/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/6/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/7/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/8/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/9/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/10/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/11/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/12/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/13/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/14/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/15/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/16/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/17/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/18/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/19/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/20/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/21/2020,Cabo Verde,16.5388,-23.0418,confirmed,2,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/22/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/23/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/24/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/25/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/26/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/27/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/28/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/29/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/30/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
3/31/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/1/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/2/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/3/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/4/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/5/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/6/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/7/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/8/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/9/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/10/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/11/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/12/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/13/2020,Cabo Verde,16.5388,-23.0418,confirmed,2,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/14/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/15/2020,Cabo Verde,16.5388,-23.0418,confirmed,45,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/16/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/17/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/18/2020,Cabo Verde,16.5388,-23.0418,confirmed,2,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/19/2020,Cabo Verde,16.5388,-23.0418,confirmed,3,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/20/2020,Cabo Verde,16.5388,-23.0418,confirmed,6,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/21/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/22/2020,Cabo Verde,16.5388,-23.0418,confirmed,5,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/23/2020,Cabo Verde,16.5388,-23.0418,confirmed,9,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/24/2020,Cabo Verde,16.5388,-23.0418,confirmed,6,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/25/2020,Cabo Verde,16.5388,-23.0418,confirmed,2,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/26/2020,Cabo Verde,16.5388,-23.0418,confirmed,16,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/27/2020,Cabo Verde,16.5388,-23.0418,confirmed,3,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/28/2020,Cabo Verde,16.5388,-23.0418,confirmed,5,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/29/2020,Cabo Verde,16.5388,-23.0418,confirmed,0,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
4/30/2020,Cabo Verde,16.5388,-23.0418,confirmed,7,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
5/1/2020,Cabo Verde,16.5388,-23.0418,confirmed,1,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
5/2/2020,Cabo Verde,16.5388,-23.0418,confirmed,30,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
5/3/2020,Cabo Verde,16.5388,-23.0418,confirmed,13,132,CV,CPV,132,Cabo Verde,555988,Africa,AF
